case_id;activity;time
;TA_enter;302
;TA_task1;351
;TB_enter;458
;TB_task2;507
;TC_enter;648
;TC_task3;697
;TD_enter;1561
;TD_task4;1610
;TE_enter;1658
;TE_task5;1707
;TF_enter;1892
;TF_task6;1941
;TG_enter;2289
;TG_task7;2338
;TH_enter;2523
;TH_task8;2572
;T1-TH_task9;2588
