case_id;activity;time
;TA_enter;212
;TA_task1;261
;TB_enter;401
;TB_task2;450
;TC_enter;555
;TC_task3;604
;TD_enter;1088
;TD_task4;1137
;TE_enter;1360
;TE_task5;1409
;TF_enter;1921
;TF_task6;1970
;TG_enter;2033
;TG_task7;2082
;TH_enter;2195
;TH_task8;2244
;T1-TH_task9;2261
