case_id;activity;time
;TA_enter;230
;TA_task1;279
;TB_enter;385
;TB_task2;434
;TC_enter;629
;TC_task3;678
;TD_enter;733
;TD_task4;782
;TE_enter;833
;TE_task5;882
;TF_enter;1706
;TF_task6;1755
;TG_enter;1925
;TG_task7;1974
;TH_enter;2296
;TH_task8;2345
;T1-TH_task9;2362
