case_id;activity;time
;TA_enter;201
;TA_task1;250
;TB_enter;300
;TB_task2;349
;TC_enter;689
;TC_task3;738
;TD_enter;1080
;TD_task4;1129
;TE_enter;1277
;TE_task5;1326
;TF_enter;1887
;TF_task6;1936
;TG_enter;1964
;TG_task7;2013
;TH_enter;2183
;TH_task8;2232
;T1-TH_task9;2248
