mision, action, DateTime, org:resource, randomSeed 
,T_0_Busy,2023-09-14 00:55:34,2,5
,T_0_Done,2023-09-14 00:55:39,2,5
,T_2_Busy,2023-09-14 00:56:09,0,5
,T_2_Done,2023-09-14 00:56:14,0,5
,T_4_Busy,2023-09-14 00:57:20,5,5
,T_4_Done,2023-09-14 00:57:25,5,5
,T_2_ocupied,2023-09-14 00:57:36,1,5
,T_2_waiting,2023-09-14 00:57:36,1,5
,T_1_ocupied,2023-09-14 00:57:42,5,5
,T_1_waiting,2023-09-14 00:57:42,5,5
,T_6_ocupied,2023-09-14 00:58:13,0,5
,T_6_waiting,2023-09-14 00:58:13,0,5
,T_1_Busy,2023-09-14 00:58:13,5,5
,T_2_Busy,2023-09-14 00:58:13,1,5
,T_6_Busy,2023-09-14 00:58:13,0,5
,T_1_done,2023-09-14 00:58:18,5,5
,T_2_done,2023-09-14 00:58:18,1,5
,T_6_done,2023-09-14 00:58:18,0,5
