mision, action, DateTime, org:resource, randomSeed 
,T_16_ocupied,2023-09-19 21:49:46,5,20
,T_16_waiting,2023-09-19 21:49:46,5,20
,T_3_ocupied,2023-09-19 21:49:46,18,20
,T_3_waiting,2023-09-19 21:49:46,18,20
,T_8_ocupied,2023-09-19 21:50:07,20,20
,T_8_waiting,2023-09-19 21:50:07,20,20
,T_16_Busy,2023-09-19 21:50:07,5,20
,T_8_Busy,2023-09-19 21:50:07,20,20
,T_3_Busy,2023-09-19 21:50:07,18,20
,T_16_Done,2023-09-19 21:50:12,5,20
,T_8_Done,2023-09-19 21:50:12,20,20
,T_3_Done,2023-09-19 21:50:12,18,20
,T_14_Busy,2023-09-19 21:50:38,2,20
,T_14_Done,2023-09-19 21:50:42,2,20
,T_58_Busy,2023-09-19 21:52:15,27,20
,T_58_Done,2023-09-19 21:52:19,27,20
,T_16_Busy,2023-09-19 21:52:48,21,20
,T_16_Done,2023-09-19 21:52:52,21,20
,T_52_Busy,2023-09-19 21:53:18,29,20
,T_52_Done,2023-09-19 21:53:22,29,20
,T_27_Busy,2023-09-19 21:53:47,18,20
,T_27_Done,2023-09-19 21:53:50,18,20
,T_59_ocupied,2023-09-19 21:54:02,5,20
,T_59_waiting,2023-09-19 21:54:02,5,20
,T_37_ocupied,2023-09-19 21:54:37,3,20
,T_37_waiting,2023-09-19 21:54:37,3,20
,T_9_ocupied,2023-09-19 21:54:39,12,20
,T_9_waiting,2023-09-19 21:54:39,12,20
,T_51_ocupied,2023-09-19 21:54:43,16,20
,T_51_waiting,2023-09-19 21:54:43,16,20
,T_54_ocupied,2023-09-19 21:55:08,29,20
,T_54_waiting,2023-09-19 21:55:08,29,20
,T_48_ocupied,2023-09-19 21:56:31,26,20
,T_48_waiting,2023-09-19 21:56:31,26,20
,T_37_Busy,2023-09-19 21:56:31,3,20
,T_9_Busy,2023-09-19 21:56:31,12,20
,T_51_Busy,2023-09-19 21:56:31,16,20
,T_54_Busy,2023-09-19 21:56:31,29,20
,T_59_Busy,2023-09-19 21:56:31,5,20
,T_48_Busy,2023-09-19 21:56:31,26,20
,T_37_Done,2023-09-19 21:56:36,3,20
,T_9_Done,2023-09-19 21:56:36,12,20
,T_51_Done,2023-09-19 21:56:36,16,20
,T_54_Done,2023-09-19 21:56:36,29,20
,T_59_Done,2023-09-19 21:56:36,5,20
,T_48_Done,2023-09-19 21:56:36,26,20
,T_44_Busy,2023-09-19 21:56:53,22,20
,T_44_Done,2023-09-19 21:56:57,22,20
,T_43_Busy,2023-09-19 21:57:52,9,20
,T_43_Done,2023-09-19 21:57:56,9,20
,T_29_Busy,2023-09-19 21:58:22,13,20
,T_29_Done,2023-09-19 21:58:26,13,20
,T_37_Busy,2023-09-19 21:58:39,6,20
,T_37_Done,2023-09-19 21:58:43,6,20
,T_24_Busy,2023-09-19 21:59:44,2,20
,T_24_Done,2023-09-19 21:59:48,2,20
,T_57_ocupied,2023-09-19 22:00:14,22,20
,T_57_waiting,2023-09-19 22:00:14,22,20
,T_40_ocupied,2023-09-19 22:00:22,3,20
,T_40_waiting,2023-09-19 22:00:22,3,20
,T_52_ocupied,2023-09-19 22:01:02,6,20
,T_52_waiting,2023-09-19 22:01:02,6,20
,T_52_Busy,2023-09-19 22:01:02,6,20
,T_40_Busy,2023-09-19 22:01:02,3,20
,T_57_Busy,2023-09-19 22:01:02,22,20
,T_52_Done,2023-09-19 22:01:07,6,20
,T_40_Done,2023-09-19 22:01:07,3,20
,T_57_Done,2023-09-19 22:01:07,22,20
,T_49_Busy,2023-09-19 22:01:46,10,20
,T_49_Done,2023-09-19 22:01:50,10,20
,T_6_Busy,2023-09-19 22:02:21,26,20
,T_6_Done,2023-09-19 22:02:25,26,20
,T_31_Busy,2023-09-19 22:03:04,29,20
,T_31_Done,2023-09-19 22:03:08,29,20
,simulation_successful,2023-09-19 22:03:08,user,20
