mision, action, DateTime, org:resource, randomSeed 
,T_0_Busy,2023-09-13 20:23:56,3,1
,T_0_Done,2023-09-13 20:24:01,3,1
,T_2_Busy,2023-09-13 20:24:13,0,1
,T_2_Done,2023-09-13 20:24:18,0,1
,T_2_ocupied,2023-09-13 20:24:18,0,1
,T_2_waiting,2023-09-13 20:24:18,0,1
,T_6_ocupied,2023-09-13 20:24:33,2,1
,T_6_waiting,2023-09-13 20:24:33,2,1
,T_1_ocupied,2023-09-13 20:24:39,3,1
,T_1_waiting,2023-09-13 20:24:39,3,1
,T_1_busy,2023-09-13 20:24:39,3,1
,T_2_busy,2023-09-13 20:24:39,0,1
,T_6_busy,2023-09-13 20:24:39,2,1
,T_1_done,2023-09-13 20:24:44,3,1
,T_2_done,2023-09-13 20:24:44,0,1
,T_6_done,2023-09-13 20:24:44,2,1
