mision, action, DateTime, org:resource, randomSeed 
,T_0_Busy,2023-09-13 20:24:00,3,1
,T_0_rebooting,2023-09-13 20:24:09,3,1
,T_0_Busy,2023-09-13 20:24:16,3,1
,T_0_rebooting,2023-09-13 20:24:24,3,1
,T_0_Busy,2023-09-13 20:24:37,1,1
,T_0_rebooting,2023-09-13 20:24:44,1,1
,T_0_Busy,2023-09-13 20:25:00,2,1
,T_0_rebooting,2023-09-13 20:25:08,2,1
,T_0_Busy,2023-09-13 20:25:17,2,1
,T_0_rebooting,2023-09-13 20:25:29,2,1
,T_0_Busy,2023-09-13 20:25:54,3,1
,T_0_rebooting,2023-09-13 20:26:06,3,1
,T_0_Busy,2023-09-13 20:26:12,5,1
,T_0_rebooting,2023-09-13 20:26:19,5,1
,T_0_Busy,2023-09-13 20:26:52,1,1
,T_0_rebooting,2023-09-13 20:26:59,1,1
,T_0_Busy,2023-09-13 20:27:09,2,1
,T_0_rebooting,2023-09-13 20:27:17,2,1
,T_0_Busy,2023-09-13 20:27:48,0,1
,T_0_rebooting,2023-09-13 20:27:56,0,1
,T_0_Busy,2023-09-13 20:28:17,5,1
,T_0_rebooting,2023-09-13 20:28:25,5,1
,T_0_Busy,2023-09-13 20:28:39,4,1
,T_0_rebooting,2023-09-13 20:28:51,4,1
,T_0_Busy,2023-09-13 20:29:12,3,1
,T_0_rebooting,2023-09-13 20:29:21,3,1
,T_0_Busy,2023-09-13 20:29:47,2,1
,T_0_rebooting,2023-09-13 20:30:00,2,1
