mision, action, DateTime, org:resource, randomSeed 
,T_0_Busy,2023-09-13 20:19:47,3,1
,T_0_rebooting,2023-09-13 20:19:56,3,1
,T_0_Busy,2023-09-13 20:20:03,3,1
,T_0_rebooting,2023-09-13 20:20:11,3,1
,T_0_Busy,2023-09-13 20:20:20,3,1
,T_0_rebooting,2023-09-13 20:20:28,3,1
,T_0_Busy,2023-09-13 20:20:49,2,1
,T_0_rebooting,2023-09-13 20:20:57,2,1
,T_0_Busy,2023-09-13 20:21:22,1,1
,T_0_rebooting,2023-09-13 20:21:30,1,1
,T_0_Busy,2023-09-13 20:21:50,3,1
,T_0_rebooting,2023-09-13 20:22:02,3,1
,T_0_Busy,2023-09-13 20:22:24,0,1
,T_0_rebooting,2023-09-13 20:22:32,0,1
,T_0_Busy,2023-09-13 20:22:39,4,1
,T_0_rebooting,2023-09-13 20:22:51,4,1
,T_0_Busy,2023-09-13 20:23:09,1,1
,T_0_rebooting,2023-09-13 20:23:18,1,1
,T_0_Busy,2023-09-13 20:24:10,1,1
,T_0_rebooting,2023-09-13 20:24:17,1,1
,T_0_Busy,2023-09-13 20:24:25,5,1
,T_0_rebooting,2023-09-13 20:24:34,5,1
,T_0_Busy,2023-09-13 20:25:11,5,1
,T_0_rebooting,2023-09-13 20:25:18,5,1
,T_0_Busy,2023-09-13 20:25:28,1,1
,T_0_rebooting,2023-09-13 20:25:40,1,1
,T_0_Busy,2023-09-13 20:25:55,3,1
