mision, action, DateTime, org:resource, randomSeed 
,T_0_Busy,2023-09-13 20:24:46,3,1
,T_0_rebooting,2023-09-13 20:24:55,3,1
,T_0_Busy,2023-09-13 20:25:02,3,1
,T_0_rebooting,2023-09-13 20:25:10,3,1
,T_0_Busy,2023-09-13 20:25:19,3,1
,T_0_rebooting,2023-09-13 20:25:27,3,1
,T_0_Busy,2023-09-13 20:25:48,2,1
,T_0_rebooting,2023-09-13 20:25:56,2,1
,T_0_Busy,2023-09-13 20:26:21,1,1
,T_0_rebooting,2023-09-13 20:26:29,1,1
,T_0_Busy,2023-09-13 20:26:49,3,1
,T_0_rebooting,2023-09-13 20:27:01,3,1
,T_0_Busy,2023-09-13 20:27:23,0,1
,T_0_rebooting,2023-09-13 20:27:31,0,1
,T_0_Busy,2023-09-13 20:27:38,4,1
,T_0_rebooting,2023-09-13 20:27:50,4,1
,T_0_Busy,2023-09-13 20:28:08,1,1
,T_0_rebooting,2023-09-13 20:28:17,1,1
,T_0_Busy,2023-09-13 20:29:09,1,1
,T_0_rebooting,2023-09-13 20:29:16,1,1
,T_0_Busy,2023-09-13 20:29:24,5,1
,T_0_rebooting,2023-09-13 20:29:33,5,1
,T_0_Busy,2023-09-13 20:30:10,5,1
,T_0_rebooting,2023-09-13 20:30:17,5,1
,T_0_Busy,2023-09-13 20:30:27,1,1
,T_0_rebooting,2023-09-13 20:30:39,1,1
,T_0_Busy,2023-09-13 20:30:54,3,1
