mision, action, DateTime, org:resource, randomSeed 
,T_0_Busy,2023-09-13 20:17:29,3,1
,T_0_rebooting,2023-09-13 20:17:38,3,1
,T_0_Busy,2023-09-13 20:17:45,3,1
,T_0_rebooting,2023-09-13 20:17:53,3,1
,T_0_Busy,2023-09-13 20:18:06,1,1
,T_0_rebooting,2023-09-13 20:18:13,1,1
,T_0_Busy,2023-09-13 20:18:29,2,1
,T_0_rebooting,2023-09-13 20:18:37,2,1
,T_0_Busy,2023-09-13 20:18:46,2,1
,T_0_rebooting,2023-09-13 20:18:58,2,1
,T_0_Busy,2023-09-13 20:19:23,3,1
,T_0_rebooting,2023-09-13 20:19:35,3,1
,T_0_Busy,2023-09-13 20:19:41,5,1
,T_0_rebooting,2023-09-13 20:19:48,5,1
,T_0_Busy,2023-09-13 20:20:21,1,1
,T_0_rebooting,2023-09-13 20:20:28,1,1
,T_0_Busy,2023-09-13 20:20:38,2,1
,T_0_rebooting,2023-09-13 20:20:46,2,1
,T_0_Busy,2023-09-13 20:21:17,0,1
,T_0_rebooting,2023-09-13 20:21:25,0,1
,T_0_Busy,2023-09-13 20:21:46,5,1
,T_0_rebooting,2023-09-13 20:21:54,5,1
,T_0_Busy,2023-09-13 20:22:08,4,1
,T_0_rebooting,2023-09-13 20:22:20,4,1
,T_0_Busy,2023-09-13 20:22:41,3,1
,T_0_rebooting,2023-09-13 20:22:50,3,1
,T_0_Busy,2023-09-13 20:23:16,2,1
,T_0_rebooting,2023-09-13 20:23:29,2,1
