mision, action, DateTime, org:resource, randomSeed 
,T_0_Busy,2023-09-13 20:21:17,3,1
,T_0_Done,2023-09-13 20:21:22,3,1
,T_2_Busy,2023-09-13 20:21:34,0,1
,T_2_Done,2023-09-13 20:21:39,0,1
,T_2_ocupied,2023-09-13 20:21:39,0,1
,T_2_waiting,2023-09-13 20:21:39,0,1
,T_6_ocupied,2023-09-13 20:21:54,2,1
,T_6_waiting,2023-09-13 20:21:54,2,1
,T_1_ocupied,2023-09-13 20:22:00,3,1
,T_1_waiting,2023-09-13 20:22:00,3,1
,T_1_busy,2023-09-13 20:22:00,3,1
,T_2_busy,2023-09-13 20:22:00,0,1
,T_6_busy,2023-09-13 20:22:00,2,1
,T_1_done,2023-09-13 20:22:05,3,1
,T_2_done,2023-09-13 20:22:05,0,1
,T_6_done,2023-09-13 20:22:05,2,1
