mision, action, DateTime, org:resource, randomSeed 
,T_0_Busy,2023-09-13 21:44:21,3,2
,T_0_Done,2023-09-13 21:44:26,3,2
,T_2_Busy,2023-09-13 21:44:50,1,2
,T_2_Done,2023-09-13 21:44:55,1,2
,T_2_ocupied,2023-09-13 21:44:55,1,2
,T_2_waiting,2023-09-13 21:44:55,1,2
,T_6_ocupied,2023-09-13 21:45:02,0,2
,T_6_waiting,2023-09-13 21:45:02,0,2
,T_1_ocupied,2023-09-13 21:45:19,5,2
,T_1_waiting,2023-09-13 21:45:19,5,2
,T_1_busy,2023-09-13 21:45:19,5,2
,T_2_busy,2023-09-13 21:45:19,1,2
,T_6_busy,2023-09-13 21:45:19,0,2
,T_1_done,2023-09-13 21:45:24,5,2
,T_2_done,2023-09-13 21:45:24,1,2
,T_6_done,2023-09-13 21:45:24,0,2
