mision, action, DateTime, org:resource, randomSeed 
,T_38_Busy,2023-09-19 15:57:50,27,13
,T_38_Done,2023-09-19 15:57:54,27,13
,T_22_Busy,2023-09-19 15:58:14,6,13
,T_22_Done,2023-09-19 15:58:18,6,13
,T_51_Busy,2023-09-19 15:58:23,16,13
,T_51_Done,2023-09-19 15:58:27,16,13
,T_48_Busy,2023-09-19 15:58:39,2,13
,T_48_Done,2023-09-19 15:58:43,2,13
,T_43_Busy,2023-09-19 15:59:00,15,13
,T_43_Done,2023-09-19 15:59:04,15,13
,T_5_Busy,2023-09-19 15:59:16,24,13
,T_5_Done,2023-09-19 15:59:19,24,13
,T_42_Busy,2023-09-19 15:59:51,13,13
,T_42_Done,2023-09-19 15:59:55,13,13
,T_9_Busy,2023-09-19 16:00:07,14,13
,T_9_Done,2023-09-19 16:00:11,14,13
,T_55_Busy,2023-09-19 16:00:32,22,13
,T_55_Done,2023-09-19 16:00:36,22,13
,T_34_Busy,2023-09-19 16:01:08,24,13
,T_34_Done,2023-09-19 16:01:12,24,13
,T_11_Busy,2023-09-19 16:02:37,15,13
,T_11_Done,2023-09-19 16:02:41,15,13
,T_49_Busy,2023-09-19 16:02:54,0,13
,T_49_Done,2023-09-19 16:02:58,0,13
,T_59_Busy,2023-09-19 16:03:16,8,13
,T_59_Done,2023-09-19 16:03:20,8,13
,T_34_Busy,2023-09-19 16:03:45,3,13
,T_34_Done,2023-09-19 16:03:48,3,13
,T_4_Busy,2023-09-19 16:04:27,18,13
,T_4_Done,2023-09-19 16:04:31,18,13
,T_25_Busy,2023-09-19 16:05:02,5,13
,T_25_Done,2023-09-19 16:05:06,5,13
,T_58_Busy,2023-09-19 16:05:20,24,13
,T_58_Done,2023-09-19 16:05:24,24,13
,T_7_Busy,2023-09-19 16:05:56,16,13
,T_7_Done,2023-09-19 16:05:59,16,13
,T_19_Busy,2023-09-19 16:06:25,7,13
,T_19_Done,2023-09-19 16:06:29,7,13
,T_51_Busy,2023-09-19 16:06:51,24,13
,T_51_Done,2023-09-19 16:06:55,24,13
,T_16_ocupied,2023-09-19 16:07:04,0,13
,T_16_waiting,2023-09-19 16:07:04,0,13
,T_29_ocupied,2023-09-19 16:07:06,2,13
,T_29_waiting,2023-09-19 16:07:06,2,13
,T_57_ocupied,2023-09-19 16:07:12,4,13
,T_57_waiting,2023-09-19 16:07:12,4,13
,T_52_ocupied,2023-09-19 16:07:23,25,13
,T_52_waiting,2023-09-19 16:07:23,25,13
,T_57_Busy,2023-09-19 16:07:23,4,13
,T_52_Busy,2023-09-19 16:07:23,25,13
,T_29_Busy,2023-09-19 16:07:23,2,13
,T_16_Busy,2023-09-19 16:07:23,0,13
,T_57_Done,2023-09-19 16:07:27,4,13
,T_52_Done,2023-09-19 16:07:27,25,13
,T_29_Done,2023-09-19 16:07:27,2,13
,T_16_Done,2023-09-19 16:07:27,0,13
,T_33_Busy,2023-09-19 16:07:38,23,13
,T_33_Done,2023-09-19 16:07:41,23,13
,T_30_Busy,2023-09-19 16:07:56,16,13
,T_30_Done,2023-09-19 16:08:00,16,13
,simulation_successful,2023-09-19 16:08:00,user,13
