mision, action, DateTime, org:resource, randomSeed 
,T_21_Busy,2023-09-16 17:32:25,4,50
,T_21_rebooting,2023-09-16 17:32:34,4,50
,T_21_Busy,2023-09-16 17:32:43,4,50
,T_21_rebooting,2023-09-16 17:32:51,4,50
,T_21_Busy,2023-09-16 17:36:06,3,50
,T_21_rebooting,2023-09-16 17:36:15,3,50
,T_21_Busy,2023-09-16 17:36:23,3,50
,T_21_rebooting,2023-09-16 17:36:32,3,50
,T_21_Busy,2023-09-16 17:38:05,16,50
,T_21_rebooting,2023-09-16 17:38:14,16,50
,T_21_Busy,2023-09-16 17:39:25,10,50
,T_21_Done,2023-09-16 17:39:30,10,50
,T_22_Busy,2023-09-16 17:39:52,18,50
,T_22_Done,2023-09-16 17:39:57,18,50
,T_23_Busy,2023-09-16 17:40:21,7,50
,T_23_Done,2023-09-16 17:40:26,7,50
,T_25_ocupied,2023-09-16 17:40:47,4,50
,T_25_waiting,2023-09-16 17:40:47,4,50
,T_31_ocupied,2023-09-16 17:40:58,7,50
,T_31_waiting,2023-09-16 17:40:58,7,50
,T_26_ocupied,2023-09-16 17:41:02,18,50
,T_26_waiting,2023-09-16 17:41:02,18,50
,T_31_Busy,2023-09-16 17:41:02,7,50
,T_25_Busy,2023-09-16 17:41:02,4,50
,T_26_Busy,2023-09-16 17:41:02,18,50
,T_31_Done,2023-09-16 17:41:07,7,50
,T_25_Done,2023-09-16 17:41:07,4,50
,T_26_Done,2023-09-16 17:41:07,18,50
