mision, action, DateTime, org:resource, randomSeed 
,T_26_Busy,2023-09-20 12:59:56,16,17
,T_26_Done,2023-09-20 13:00:00,16,17
,T_48_Busy,2023-09-20 13:00:05,15,17
,T_48_Done,2023-09-20 13:00:09,15,17
,T_18_Busy,2023-09-20 13:02:46,16,17
,T_18_Done,2023-09-20 13:02:50,16,17
,T_9_Busy,2023-09-20 13:03:03,29,17
,T_9_Done,2023-09-20 13:03:07,29,17
,T_55_Busy,2023-09-20 13:03:17,4,17
,T_55_Done,2023-09-20 13:03:21,4,17
,T_19_Busy,2023-09-20 13:03:53,9,17
,T_19_Done,2023-09-20 13:03:57,9,17
,T_39_Busy,2023-09-20 13:05:05,29,17
,T_39_Done,2023-09-20 13:05:09,29,17
,T_25_Busy,2023-09-20 13:06:44,10,17
,T_25_rebooting,2023-09-20 13:06:55,10,17
,T_25_Busy,2023-09-20 13:07:56,20,17
,T_25_Done,2023-09-20 13:08:00,20,17
,T_15_Busy,2023-09-20 13:09:00,14,17
,T_15_Done,2023-09-20 13:09:04,14,17
,T_46_Busy,2023-09-20 13:09:15,17,17
,T_46_Done,2023-09-20 13:09:19,17,17
,T_51_Busy,2023-09-20 13:09:33,24,17
,T_51_Done,2023-09-20 13:09:36,24,17
,T_11_Busy,2023-09-20 13:09:45,27,17
,T_11_Done,2023-09-20 13:09:49,27,17
,T_19_Busy,2023-09-20 13:10:48,14,17
,T_19_Done,2023-09-20 13:10:52,14,17
,T_58_Busy,2023-09-20 13:11:38,26,17
,T_58_Done,2023-09-20 13:11:42,26,17
,T_30_Busy,2023-09-20 13:12:07,23,17
,T_30_Done,2023-09-20 13:12:10,23,17
,T_50_Busy,2023-09-20 13:12:19,18,17
,T_50_Done,2023-09-20 13:12:23,18,17
,T_47_Busy,2023-09-20 13:12:44,22,17
,T_47_Done,2023-09-20 13:12:48,22,17
,T_48_Busy,2023-09-20 13:12:57,29,17
,T_48_Done,2023-09-20 13:13:01,29,17
,T_15_ocupied,2023-09-20 13:13:12,4,17
,T_15_waiting,2023-09-20 13:13:12,4,17
,T_53_ocupied,2023-09-20 13:14:01,15,17
,T_53_waiting,2023-09-20 13:14:01,15,17
,T_53_Busy,2023-09-20 13:14:01,15,17
,T_15_Busy,2023-09-20 13:14:01,4,17
,T_53_Done,2023-09-20 13:14:06,15,17
,T_15_Done,2023-09-20 13:14:06,4,17
,simulation_successful,2023-09-20 13:14:06,user,17
