mision, action, DateTime, org:resource, randomSeed 
,T_26_Busy,2023-09-20 12:58:38,2,12
,T_26_Done,2023-09-20 12:58:42,2,12
,T_48_Busy,2023-09-20 12:58:49,19,12
,T_48_Done,2023-09-20 12:58:53,19,12
,T_18_Busy,2023-09-20 13:00:14,17,12
,T_18_Done,2023-09-20 13:00:18,17,12
,T_9_Busy,2023-09-20 13:01:18,28,12
,T_9_Done,2023-09-20 13:01:22,28,12
,T_55_Busy,2023-09-20 13:01:34,7,12
,T_55_Done,2023-09-20 13:01:38,7,12
,T_19_Busy,2023-09-20 13:02:15,0,12
,T_19_Done,2023-09-20 13:02:19,0,12
,T_39_Busy,2023-09-20 13:02:39,11,12
,T_39_Done,2023-09-20 13:02:43,11,12
,T_25_Busy,2023-09-20 13:03:01,15,12
,T_25_Done,2023-09-20 13:03:04,15,12
,T_15_Busy,2023-09-20 13:03:24,24,12
,T_15_Done,2023-09-20 13:03:28,24,12
,T_46_Busy,2023-09-20 13:04:19,11,12
,T_46_Done,2023-09-20 13:04:23,11,12
,T_51_Busy,2023-09-20 13:04:41,17,12
,T_51_Done,2023-09-20 13:04:45,17,12
,T_11_Busy,2023-09-20 13:04:59,27,12
,T_11_Done,2023-09-20 13:05:03,27,12
,T_19_Busy,2023-09-20 13:05:35,19,12
,T_19_rebooting,2023-09-20 13:05:42,19,12
,T_19_Busy,2023-09-20 13:05:49,23,12
,T_19_rebooting,2023-09-20 13:05:56,23,12
,T_19_Busy,2023-09-20 13:06:22,18,12
,T_19_rebooting,2023-09-20 13:06:33,18,12
,T_19_Busy,2023-09-20 13:07:58,3,12
,T_19_rebooting,2023-09-20 13:08:10,3,12
,T_19_Busy,2023-09-20 13:09:51,20,12
,T_19_Done,2023-09-20 13:09:55,20,12
,T_58_Busy,2023-09-20 13:11:56,18,12
,T_58_Done,2023-09-20 13:11:59,18,12
,T_30_Busy,2023-09-20 13:13:00,14,12
,T_30_Done,2023-09-20 13:13:04,14,12
,T_50_Busy,2023-09-20 13:14:20,12,12
,T_50_rebooting,2023-09-20 13:14:31,12,12
,T_50_Busy,2023-09-20 13:16:33,27,12
,T_50_Done,2023-09-20 13:16:37,27,12
,T_47_Busy,2023-09-20 13:16:58,23,12
,T_47_Done,2023-09-20 13:17:02,23,12
,T_48_Busy,2023-09-20 13:17:24,6,12
,T_48_Done,2023-09-20 13:17:28,6,12
,T_15_ocupied,2023-09-20 13:17:51,8,12
,T_15_waiting,2023-09-20 13:17:51,8,12
,T_53_ocupied,2023-09-20 13:18:06,13,12
,T_53_waiting,2023-09-20 13:18:06,13,12
,T_53_Busy,2023-09-20 13:18:06,13,12
,T_15_Busy,2023-09-20 13:18:06,8,12
,T_53_Done,2023-09-20 13:18:11,13,12
,T_15_Done,2023-09-20 13:18:11,8,12
,simulation_successful,2023-09-20 13:18:11,user,12
