mision, action, DateTime, org:resource, randomSeed 
,T_21_Busy,2023-09-16 17:24:43,4,50
,T_21_rebooting,2023-09-16 17:24:51,4,50
,T_21_Busy,2023-09-16 17:25:00,4,50
,T_21_rebooting,2023-09-16 17:25:07,4,50
,T_21_Busy,2023-09-16 17:25:15,4,50
,T_21_rebooting,2023-09-16 17:25:27,4,50
,T_21_Busy,2023-09-16 17:26:19,19,50
,T_21_rebooting,2023-09-16 17:26:27,19,50
,T_21_Busy,2023-09-16 17:28:33,11,50
,T_21_Done,2023-09-16 17:28:38,11,50
,T_22_Busy,2023-09-16 17:29:34,0,50
,T_22_Done,2023-09-16 17:29:39,0,50
,T_23_Busy,2023-09-16 17:31:09,7,50
,T_23_Done,2023-09-16 17:31:14,7,50
,T_25_ocupied,2023-09-16 17:31:23,13,50
,T_25_waiting,2023-09-16 17:31:23,13,50
,T_26_ocupied,2023-09-16 17:31:55,16,50
,T_26_waiting,2023-09-16 17:31:55,16,50
,T_31_ocupied,2023-09-16 17:34:30,19,50
,T_31_waiting,2023-09-16 17:34:30,19,50
,time_out,2023-09-16 17:37:40,user,50
,time_out,2023-09-16 17:37:40,user,50
,time_out,2023-09-16 17:37:41,user,50
,time_out,2023-09-16 17:37:41,user,50
