mision, action, DateTime, org:resource, randomSeed 
,T_16_ocupied,1900-01-00 00:00:00,7,2
,T_16_waiting,1900-01-00 00:00:00,7,2
,T_45_ocupied,1900-01-00 00:00:00,1,2
,T_45_waiting,1900-01-00 00:00:00,1,2
,T_20_ocupied,1900-01-00 00:00:00,15,2
,T_20_waiting,1900-01-00 00:00:00,15,2
,T_43_ocupied,1900-01-00 00:00:00,12,2
,T_43_waiting,1900-01-00 00:00:00,12,2
,T_31_ocupied,1900-01-00 00:00:00,11,2
,T_31_waiting,1900-01-00 00:00:00,11,2
,T_52_ocupied,1900-01-00 00:00:00,27,2
,T_52_waiting,1900-01-00 00:00:00,27,2
,T_32_ocupied,1900-01-00 00:00:00,29,2
,T_32_waiting,1900-01-00 00:00:00,29,2
