mision, action, DateTime, org:resource, randomSeed 
,T_16_ocupied,2023-09-18 22:42:32,7,2
,T_16_waiting,2023-09-18 22:42:32,7,2
,T_17_ocupied,2023-09-18 22:42:41,19,2
,T_17_waiting,2023-09-18 22:42:41,19,2
,T_15_ocupied,2023-09-18 22:42:55,2,2
,T_15_waiting,2023-09-18 22:42:55,2,2
,T_27_ocupied,2023-09-18 22:42:56,14,2
,T_27_waiting,2023-09-18 22:42:56,14,2
,T_25_ocupied,2023-09-18 22:43:00,23,2
,T_25_waiting,2023-09-18 22:43:00,23,2
,T_59_ocupied,2023-09-18 22:43:05,11,2
,T_59_waiting,2023-09-18 22:43:05,11,2
,T_4_ocupied,2023-09-18 22:43:11,15,2
,T_4_waiting,2023-09-18 22:43:11,15,2
,T_13_ocupied,2023-09-18 22:43:15,6,2
,T_13_waiting,2023-09-18 22:43:15,6,2
,T_42_ocupied,2023-09-18 22:43:24,5,2
,T_42_waiting,2023-09-18 22:43:24,5,2
,T_32_ocupied,2023-09-18 22:43:48,22,2
,T_32_waiting,2023-09-18 22:43:48,22,2
,T_12_ocupied,2023-09-18 22:44:02,25,2
,T_12_waiting,2023-09-18 22:44:02,25,2
,T_48_ocupied,2023-09-18 22:45:10,10,2
,T_48_waiting,2023-09-18 22:45:10,10,2
,T_32_Busy,2023-09-18 22:45:10,22,2
,T_4_Busy,2023-09-18 22:45:10,15,2
,T_59_Busy,2023-09-18 22:45:10,11,2
,T_42_Busy,2023-09-18 22:45:10,5,2
,T_12_Busy,2023-09-18 22:45:10,25,2
,T_13_Busy,2023-09-18 22:45:10,6,2
,T_15_Busy,2023-09-18 22:45:10,2,2
,T_16_Busy,2023-09-18 22:45:10,7,2
,T_48_Busy,2023-09-18 22:45:10,10,2
,T_17_Busy,2023-09-18 22:45:10,19,2
,T_25_Busy,2023-09-18 22:45:10,23,2
,T_27_Busy,2023-09-18 22:45:10,14,2
,T_32_Done,2023-09-18 22:45:15,22,2
,T_4_Done,2023-09-18 22:45:15,15,2
,T_59_Done,2023-09-18 22:45:15,11,2
,T_42_Done,2023-09-18 22:45:15,5,2
,T_12_Done,2023-09-18 22:45:15,25,2
,T_13_Done,2023-09-18 22:45:15,6,2
,T_15_Done,2023-09-18 22:45:15,2,2
,T_16_Done,2023-09-18 22:45:15,7,2
,T_48_Done,2023-09-18 22:45:15,10,2
,T_17_Done,2023-09-18 22:45:15,19,2
,T_25_Done,2023-09-18 22:45:15,23,2
,T_27_Done,2023-09-18 22:45:15,14,2
,T_32_Busy,2023-09-18 22:45:16,22,2
,T_32_Done,2023-09-18 22:45:20,22,2
,T_4_Busy,2023-09-18 22:45:46,27,2
,T_4_Done,2023-09-18 22:45:50,27,2
,T_59_Busy,2023-09-18 22:45:58,17,2
,T_59_Done,2023-09-18 22:46:02,17,2
,T_42_Busy,2023-09-18 22:46:14,9,2
,T_42_Done,2023-09-18 22:46:18,9,2
,T_12_Busy,2023-09-18 22:46:45,27,2
,T_12_Done,2023-09-18 22:46:49,27,2
,T_13_Busy,2023-09-18 22:47:24,15,2
,T_13_Done,2023-09-18 22:47:28,15,2
,T_15_Busy,2023-09-18 22:47:49,13,2
,T_15_Done,2023-09-18 22:47:53,13,2
,T_16_Busy,2023-09-18 22:48:08,9,2
,T_16_Done,2023-09-18 22:48:12,9,2
,T_48_Busy,2023-09-18 22:48:39,14,2
,T_48_Done,2023-09-18 22:48:43,14,2
,T_17_Busy,2023-09-18 22:49:19,15,2
,T_17_Done,2023-09-18 22:49:23,15,2
,T_25_Busy,2023-09-18 22:49:45,0,2
,T_25_Done,2023-09-18 22:49:49,0,2
,T_27_Busy,2023-09-18 22:50:01,7,2
,T_27_Done,2023-09-18 22:50:05,7,2
,simulation_successful,2023-09-18 22:50:05,user,2
