mision, action, DateTime, org:resource, randomSeed 
,T_26_Busy,2023-09-20 12:57:04,14,6
,T_26_Done,2023-09-20 12:57:08,14,6
,T_48_Busy,2023-09-20 12:57:25,27,6
,T_48_Done,2023-09-20 12:57:29,27,6
,T_18_Busy,2023-09-20 12:57:45,21,6
,T_18_Done,2023-09-20 12:57:49,21,6
,T_9_Busy,2023-09-20 12:58:17,28,6
,T_9_Done,2023-09-20 12:58:21,28,6
,T_55_Busy,2023-09-20 12:58:27,25,6
,T_55_Done,2023-09-20 12:58:31,25,6
,T_19_Busy,2023-09-20 12:59:24,12,6
,T_19_Done,2023-09-20 12:59:28,12,6
,T_39_Busy,2023-09-20 12:59:33,11,6
,T_39_Done,2023-09-20 12:59:37,11,6
,T_25_Busy,2023-09-20 13:00:07,15,6
,T_25_Done,2023-09-20 13:00:11,15,6
,T_15_Busy,2023-09-20 13:00:52,29,6
,T_15_Done,2023-09-20 13:00:56,29,6
,T_46_Busy,2023-09-20 13:01:25,9,6
,T_46_rebooting,2023-09-20 13:01:32,9,6
,T_46_Busy,2023-09-20 13:02:26,3,6
,T_46_rebooting,2023-09-20 13:02:33,3,6
,T_46_Busy,2023-09-20 13:02:42,3,6
,T_46_rebooting,2023-09-20 13:02:49,3,6
,T_46_Busy,2023-09-20 13:02:56,2,6
,T_46_rebooting,2023-09-20 13:03:03,2,6
,T_46_Busy,2023-09-20 13:03:21,5,6
,T_46_rebooting,2023-09-20 13:03:28,5,6
,T_46_Busy,2023-09-20 13:03:38,22,6
,T_46_rebooting,2023-09-20 13:03:49,22,6
,T_46_Busy,2023-09-20 13:05:11,20,6
,T_46_Done,2023-09-20 13:05:15,20,6
,T_51_Busy,2023-09-20 13:05:39,8,6
,T_51_Done,2023-09-20 13:05:43,8,6
,T_11_Busy,2023-09-20 13:07:33,4,6
,T_11_Done,2023-09-20 13:07:37,4,6
,T_19_Busy,2023-09-20 13:08:02,20,6
,T_19_Done,2023-09-20 13:08:06,20,6
,T_58_Busy,2023-09-20 13:09:36,27,6
,T_58_rebooting,2023-09-20 13:09:43,27,6
,T_58_Busy,2023-09-20 13:10:28,19,6
,T_58_rebooting,2023-09-20 13:10:35,19,6
,T_58_Busy,2023-09-20 13:12:02,28,6
,T_58_Done,2023-09-20 13:12:05,28,6
,T_30_Busy,2023-09-20 13:13:06,9,6
,T_30_Done,2023-09-20 13:13:10,9,6
,T_50_Busy,2023-09-20 13:14:19,1,6
,T_50_Done,2023-09-20 13:14:23,1,6
,T_47_Busy,2023-09-20 13:15:24,20,6
,T_47_Done,2023-09-20 13:15:28,20,6
,T_48_Busy,2023-09-20 13:15:33,18,6
,T_48_Done,2023-09-20 13:15:37,18,6
,T_15_ocupied,2023-09-20 13:16:04,19,6
,T_15_waiting,2023-09-20 13:16:04,19,6
,T_53_ocupied,2023-09-20 13:16:13,8,6
,T_53_waiting,2023-09-20 13:16:13,8,6
,T_53_Busy,2023-09-20 13:16:13,8,6
,T_15_Busy,2023-09-20 13:16:13,19,6
,T_53_rebooting,2023-09-20 13:16:25,8,6
,T_15_rebooting,2023-09-20 13:16:25,19,6
,T_15_ocupied,2023-09-20 13:17:14,19,6
,T_15_waiting,2023-09-20 13:17:14,19,6
,T_53_ocupied,2023-09-20 13:18:18,17,6
,T_53_waiting,2023-09-20 13:18:18,17,6
,T_53_Busy,2023-09-20 13:18:18,17,6
,T_15_Busy,2023-09-20 13:18:18,19,6
,T_53_Done,2023-09-20 13:18:23,17,6
,T_15_Done,2023-09-20 13:18:23,19,6
,simulation_successful,2023-09-20 13:18:23,user,6
