mision, action, DateTime, org:resource, randomSeed 
,T_38_Busy,2023-09-19 16:03:17,14,5
,T_38_rebooting,2023-09-19 16:03:27,14,5
,T_38_Busy,2023-09-19 16:03:44,15,5
,T_38_rebooting,2023-09-19 16:03:55,15,5
,T_38_Busy,2023-09-19 16:04:03,8,5
,T_38_Done,2023-09-19 16:04:07,8,5
,T_22_Busy,2023-09-19 16:04:20,16,5
,T_22_Done,2023-09-19 16:04:24,16,5
,T_51_Busy,2023-09-19 16:04:40,27,5
,T_51_Done,2023-09-19 16:04:44,27,5
,T_48_Busy,2023-09-19 16:05:15,15,5
,T_48_Done,2023-09-19 16:05:19,15,5
,T_43_Busy,2023-09-19 16:05:28,20,5
,T_43_Done,2023-09-19 16:05:32,20,5
,T_5_Busy,2023-09-19 16:05:38,22,5
,T_5_Done,2023-09-19 16:05:41,22,5
,T_42_Busy,2023-09-19 16:06:03,20,5
,T_42_Done,2023-09-19 16:06:07,20,5
,T_9_Busy,2023-09-19 16:07:18,21,5
,T_9_rebooting,2023-09-19 16:07:30,21,5
,T_9_Busy,2023-09-19 16:08:00,28,5
,T_9_Done,2023-09-19 16:08:04,28,5
,T_55_Busy,2023-09-19 16:09:13,18,5
,T_55_rebooting,2023-09-19 16:09:20,18,5
,T_55_Busy,2023-09-19 16:09:34,23,5
,T_55_rebooting,2023-09-19 16:09:45,23,5
,T_55_Busy,2023-09-19 16:09:54,10,5
,T_55_Done,2023-09-19 16:09:57,10,5
,T_34_Busy,2023-09-19 16:10:25,28,5
,T_34_Done,2023-09-19 16:10:28,28,5
,T_11_Busy,2023-09-19 16:12:27,18,5
,T_11_Done,2023-09-19 16:12:31,18,5
,T_49_Busy,2023-09-19 16:12:59,18,5
,T_49_Done,2023-09-19 16:13:03,18,5
,T_59_Busy,2023-09-19 16:13:51,8,5
,T_59_Done,2023-09-19 16:13:55,8,5
,T_34_Busy,2023-09-19 16:14:13,16,5
,T_34_Done,2023-09-19 16:14:17,16,5
,T_4_Busy,2023-09-19 16:14:53,24,5
,T_4_Done,2023-09-19 16:14:57,24,5
,T_25_Busy,2023-09-19 16:15:09,7,5
,T_25_Done,2023-09-19 16:15:13,7,5
,T_58_Busy,2023-09-19 16:15:22,28,5
,T_58_Done,2023-09-19 16:15:26,28,5
,T_7_Busy,2023-09-19 16:16:39,3,5
,T_7_Done,2023-09-19 16:16:43,3,5
,T_19_Busy,2023-09-19 16:17:03,24,5
,T_19_Done,2023-09-19 16:17:07,24,5
,T_51_Busy,2023-09-19 16:17:47,14,5
,T_51_Done,2023-09-19 16:17:49,14,5
,T_29_ocupied,2023-09-19 16:18:04,17,5
,T_29_waiting,2023-09-19 16:18:04,17,5
,T_52_ocupied,2023-09-19 16:18:08,11,5
,T_52_waiting,2023-09-19 16:18:08,11,5
,T_16_ocupied,2023-09-19 16:18:13,28,5
,T_16_waiting,2023-09-19 16:18:13,28,5
,T_57_ocupied,2023-09-19 16:18:16,18,5
,T_57_waiting,2023-09-19 16:18:16,18,5
,T_57_Busy,2023-09-19 16:18:16,18,5
,T_52_Busy,2023-09-19 16:18:16,11,5
,T_29_Busy,2023-09-19 16:18:16,17,5
,T_16_Busy,2023-09-19 16:18:16,28,5
,T_57_Done,2023-09-19 16:18:20,18,5
,T_52_Done,2023-09-19 16:18:20,11,5
,T_29_Done,2023-09-19 16:18:20,17,5
,T_16_Done,2023-09-19 16:18:20,28,5
,T_33_Busy,2023-09-19 16:18:36,21,5
,T_33_Done,2023-09-19 16:18:40,21,5
,T_30_Busy,2023-09-19 16:19:12,13,5
,T_30_Done,2023-09-19 16:19:16,13,5
,simulation_successful,2023-09-19 16:19:16,user,5
