mision, action, DateTime, org:resource, randomSeed 
,T_17_ocupied,2023-09-19 18:29:38,13,13
,T_17_waiting,2023-09-19 18:29:38,13,13
,T_57_ocupied,2023-09-19 18:29:40,0,13
,T_57_waiting,2023-09-19 18:29:40,0,13
,T_54_ocupied,2023-09-19 18:29:43,1,13
,T_54_waiting,2023-09-19 18:29:43,1,13
,T_22_ocupied,2023-09-19 18:29:51,19,13
,T_22_waiting,2023-09-19 18:29:51,19,13
,T_4_ocupied,2023-09-19 18:30:03,24,13
,T_4_waiting,2023-09-19 18:30:03,24,13
,T_42_ocupied,2023-09-19 18:30:03,15,13
,T_42_waiting,2023-09-19 18:30:03,15,13
,T_34_ocupied,2023-09-19 18:30:16,11,13
,T_34_waiting,2023-09-19 18:30:16,11,13
,T_36_ocupied,2023-09-19 18:30:33,10,13
,T_36_waiting,2023-09-19 18:30:33,10,13
,T_39_ocupied,2023-09-19 18:30:44,22,13
,T_39_waiting,2023-09-19 18:30:44,22,13
,T_32_ocupied,2023-09-19 18:30:46,28,13
,T_32_waiting,2023-09-19 18:30:46,28,13
,T_32_Busy,2023-09-19 18:30:46,28,13
,T_17_Busy,2023-09-19 18:30:46,13,13
,T_54_Busy,2023-09-19 18:30:46,1,13
,T_39_Busy,2023-09-19 18:30:46,22,13
,T_4_Busy,2023-09-19 18:30:46,24,13
,T_42_Busy,2023-09-19 18:30:46,15,13
,T_22_Busy,2023-09-19 18:30:46,19,13
,T_34_Busy,2023-09-19 18:30:46,11,13
,T_57_Busy,2023-09-19 18:30:46,0,13
,T_36_Busy,2023-09-19 18:30:46,10,13
,T_32_Done,2023-09-19 18:30:51,28,13
,T_17_Done,2023-09-19 18:30:51,13,13
,T_54_Done,2023-09-19 18:30:51,1,13
,T_39_Done,2023-09-19 18:30:51,22,13
,T_4_Done,2023-09-19 18:30:51,24,13
,T_42_Done,2023-09-19 18:30:51,15,13
,T_22_Done,2023-09-19 18:30:51,19,13
,T_34_Done,2023-09-19 18:30:51,11,13
,T_57_Done,2023-09-19 18:30:51,0,13
,T_36_Done,2023-09-19 18:30:51,10,13
,T_49_Busy,2023-09-19 18:31:34,17,13
,T_49_Done,2023-09-19 18:31:38,17,13
,T_34_Busy,2023-09-19 18:31:53,27,13
,T_34_Done,2023-09-19 18:31:57,27,13
,T_29_Busy,2023-09-19 18:32:17,4,13
,T_29_rebooting,2023-09-19 18:32:24,4,13
,T_29_Busy,2023-09-19 18:32:54,9,13
,T_29_rebooting,2023-09-19 18:33:01,9,13
,T_29_Busy,2023-09-19 18:33:10,9,13
,T_29_Done,2023-09-19 18:33:14,9,13
,simulation_successful,2023-09-19 18:33:14,user,13
