mision, action, DateTime, org:resource, randomSeed 
,T_4_ocupied,2023-09-19 18:28:20,3,5
,T_4_waiting,2023-09-19 18:28:20,3,5
,T_57_ocupied,2023-09-19 18:28:34,21,5
,T_57_waiting,2023-09-19 18:28:34,21,5
,T_42_ocupied,2023-09-19 18:28:39,10,5
,T_42_waiting,2023-09-19 18:28:39,10,5
,T_22_ocupied,2023-09-19 18:28:55,8,5
,T_22_waiting,2023-09-19 18:28:55,8,5
,T_39_ocupied,2023-09-19 18:29:03,6,5
,T_39_waiting,2023-09-19 18:29:03,6,5
,T_54_ocupied,2023-09-19 18:29:06,1,5
,T_54_waiting,2023-09-19 18:29:06,1,5
,T_34_ocupied,2023-09-19 18:29:06,0,5
,T_34_waiting,2023-09-19 18:29:06,0,5
,T_36_ocupied,2023-09-19 18:29:10,5,5
,T_36_waiting,2023-09-19 18:29:10,5,5
,T_17_ocupied,2023-09-19 18:29:25,23,5
,T_17_waiting,2023-09-19 18:29:25,23,5
,T_32_ocupied,2023-09-19 18:29:30,13,5
,T_32_waiting,2023-09-19 18:29:30,13,5
,T_32_Busy,2023-09-19 18:29:30,13,5
,T_17_Busy,2023-09-19 18:29:30,23,5
,T_54_Busy,2023-09-19 18:29:30,1,5
,T_39_Busy,2023-09-19 18:29:30,6,5
,T_4_Busy,2023-09-19 18:29:30,3,5
,T_42_Busy,2023-09-19 18:29:30,10,5
,T_22_Busy,2023-09-19 18:29:30,8,5
,T_34_Busy,2023-09-19 18:29:30,0,5
,T_57_Busy,2023-09-19 18:29:30,21,5
,T_36_Busy,2023-09-19 18:29:30,5,5
,T_32_Done,2023-09-19 18:29:34,13,5
,T_17_Done,2023-09-19 18:29:34,23,5
,T_54_Done,2023-09-19 18:29:34,1,5
,T_39_Done,2023-09-19 18:29:34,6,5
,T_4_Done,2023-09-19 18:29:34,3,5
,T_42_Done,2023-09-19 18:29:34,10,5
,T_22_Done,2023-09-19 18:29:34,8,5
,T_34_Done,2023-09-19 18:29:34,0,5
,T_57_Done,2023-09-19 18:29:34,21,5
,T_36_Done,2023-09-19 18:29:34,5,5
,T_49_Busy,2023-09-19 18:29:47,4,5
,T_49_Done,2023-09-19 18:29:51,4,5
,T_34_Busy,2023-09-19 18:30:03,8,5
,T_34_rebooting,2023-09-19 18:30:15,8,5
,T_34_Busy,2023-09-19 18:30:26,15,5
,T_34_rebooting,2023-09-19 18:30:37,15,5
,T_34_Busy,2023-09-19 18:30:54,9,5
,T_34_rebooting,2023-09-19 18:31:05,9,5
,T_34_Busy,2023-09-19 18:31:20,24,5
,T_34_rebooting,2023-09-19 18:31:26,24,5
,T_34_Busy,2023-09-19 18:31:45,27,5
,T_34_rebooting,2023-09-19 18:31:52,27,5
,T_34_Busy,2023-09-19 18:32:12,11,5
,T_34_Done,2023-09-19 18:32:16,11,5
,T_29_Busy,2023-09-19 18:32:28,9,5
,T_29_Done,2023-09-19 18:32:32,9,5
,simulation_successful,2023-09-19 18:32:32,user,5
