mision, action, DateTime, org:resource, randomSeed 
,T_21_Busy,2023-09-16 01:46:52,1,47
,T_21_Done,2023-09-16 01:46:57,1,47
,T_22_Busy,2023-09-16 01:47:59,2,47
,T_22_Done,2023-09-16 01:48:04,2,47
,T_23_Busy,2023-09-16 01:48:11,6,47
,T_23_Done,2023-09-16 01:48:16,6,47
,T_26_ocupied,2023-09-16 01:48:34,7,47
,T_26_waiting,2023-09-16 01:48:34,7,47
,T_25_ocupied,2023-09-16 01:49:00,2,47
,T_25_waiting,2023-09-16 01:49:00,2,47
,T_31_ocupied,2023-09-16 01:50:39,4,47
,T_31_waiting,2023-09-16 01:50:39,4,47
,T_31_Busy,2023-09-16 01:50:39,4,47
,T_25_Busy,2023-09-16 01:50:39,2,47
,T_26_Busy,2023-09-16 01:50:39,7,47
,time_out,2023-09-16 02:02:05,user,47
,time_out,2023-09-16 02:02:05,user,47
,time_out,2023-09-16 02:02:06,user,47
,time_out,2023-09-16 02:02:06,user,47
