mision, action, DateTime, org:resource, randomSeed 
,T_26_Busy,2023-09-20 12:56:35,13,4
,T_26_Done,2023-09-20 12:56:39,13,4
,T_48_Busy,2023-09-20 12:56:48,1,4
,T_48_Done,2023-09-20 12:56:52,1,4
,T_18_Busy,2023-09-20 12:57:17,15,4
,T_18_Done,2023-09-20 12:57:21,15,4
,T_9_Busy,2023-09-20 12:57:28,24,4
,T_9_Done,2023-09-20 12:57:32,24,4
,T_55_Busy,2023-09-20 12:59:50,2,4
,T_55_Done,2023-09-20 12:59:53,2,4
,T_19_Busy,2023-09-20 13:00:22,4,4
,T_19_Done,2023-09-20 13:00:26,4,4
,T_39_Busy,2023-09-20 13:01:21,1,4
,T_39_Done,2023-09-20 13:01:25,1,4
,T_25_Busy,2023-09-20 13:02:09,3,4
,T_25_Done,2023-09-20 13:02:13,3,4
,T_15_Busy,2023-09-20 13:05:08,18,4
,T_15_rebooting,2023-09-20 13:05:15,18,4
,T_15_Busy,2023-09-20 13:05:53,1,4
,T_15_rebooting,2023-09-20 13:06:04,1,4
,T_15_Busy,2023-09-20 13:07:41,21,4
,T_15_rebooting,2023-09-20 13:07:53,21,4
,T_15_Busy,2023-09-20 13:09:32,12,4
,T_15_Done,2023-09-20 13:09:36,12,4
,T_46_Busy,2023-09-20 13:10:18,7,4
,T_46_Done,2023-09-20 13:10:22,7,4
,T_51_Busy,2023-09-20 13:10:36,26,4
,T_51_Done,2023-09-20 13:10:40,26,4
,T_11_Busy,2023-09-20 13:11:05,14,4
,T_11_Done,2023-09-20 13:11:08,14,4
,T_19_Busy,2023-09-20 13:11:32,3,4
,T_19_Done,2023-09-20 13:11:36,3,4
,T_58_Busy,2023-09-20 13:12:42,26,4
,T_58_Done,2023-09-20 13:12:46,26,4
,T_30_Busy,2023-09-20 13:13:27,20,4
,T_30_Done,2023-09-20 13:13:30,20,4
,T_50_Busy,2023-09-20 13:13:44,3,4
,T_50_Done,2023-09-20 13:13:48,3,4
,T_47_Busy,2023-09-20 13:13:52,18,4
,T_47_Done,2023-09-20 13:13:56,18,4
,T_48_Busy,2023-09-20 13:14:08,3,4
,T_48_Done,2023-09-20 13:14:12,3,4
,T_15_ocupied,2023-09-20 13:14:30,1,4
,T_15_waiting,2023-09-20 13:14:30,1,4
,T_53_ocupied,2023-09-20 13:15:03,8,4
,T_53_waiting,2023-09-20 13:15:03,8,4
,T_53_Busy,2023-09-20 13:15:03,8,4
,T_15_Busy,2023-09-20 13:15:03,1,4
,T_53_Done,2023-09-20 13:15:07,8,4
,T_15_Done,2023-09-20 13:15:07,1,4
,simulation_successful,2023-09-20 13:15:07,user,4
