mision, action, DateTime, org:resource, randomSeed 
,T_0_Busy,2023-09-14 14:02:20,2,30
,T_0_Done,2023-09-14 14:02:25,2,30
,T_2_Busy,2023-09-14 14:02:33,3,30
,T_2_Done,2023-09-14 14:02:38,3,30
,T_3_Busy,2023-09-14 14:02:50,1,30
,T_3_Done,2023-09-14 14:02:55,1,30
,T_6_ocupied,2023-09-14 14:03:19,3,30
,T_6_waiting,2023-09-14 14:03:19,3,30
,T_5_ocupied,2023-09-14 14:03:19,5,30
,T_5_waiting,2023-09-14 14:03:19,5,30
,T_1_ocupied,2023-09-14 14:04:13,2,30
,T_1_waiting,2023-09-14 14:04:13,2,30
,T_1_Busy,2023-09-14 14:04:13,2,30
,T_5_Busy,2023-09-14 14:04:13,5,30
,T_6_Busy,2023-09-14 14:04:13,3,30
,T_1_Done,2023-09-14 14:04:18,2,30
,T_5_Done,2023-09-14 14:04:18,5,30
,T_6_Done,2023-09-14 14:04:18,3,30
