mision, action, DateTime, org:resource, randomSeed 
,T_0_Busy,2023-09-14 14:02:40,2,38
,T_0_Done,2023-09-14 14:02:45,2,38
,T_2_Busy,2023-09-14 14:03:11,0,38
,T_2_Done,2023-09-14 14:03:16,0,38
,T_3_Busy,2023-09-14 14:03:42,0,38
,T_3_Done,2023-09-14 14:03:47,0,38
,T_6_ocupied,2023-09-14 14:03:56,4,38
,T_6_waiting,2023-09-14 14:03:56,4,38
,T_1_ocupied,2023-09-14 14:03:56,1,38
,T_1_waiting,2023-09-14 14:03:56,1,38
,T_5_ocupied,2023-09-14 14:04:23,0,38
,T_5_waiting,2023-09-14 14:04:23,0,38
,T_1_Busy,2023-09-14 14:04:23,1,38
,T_5_Busy,2023-09-14 14:04:23,0,38
,T_6_Busy,2023-09-14 14:04:23,4,38
,T_1_Done,2023-09-14 14:04:28,1,38
,T_5_Done,2023-09-14 14:04:28,0,38
,T_6_Done,2023-09-14 14:04:28,4,38
