case_id;activity;time
mision31;T2_enter;2023-01-31 00:04:27
mision31;T1_enter;2023-01-31 00:04:40
mision31;T2_task2;2023-01-31 00:05:16
mision31;T1_task1;2023-01-31 00:05:29
mision31;T1_task3;2023-01-31 00:05:45
mision31;T2_task3;2023-01-31 00:05:45
mision31;T3_enter;2023-01-31 00:07:18
mision31;T3_task1;2023-01-31 00:08:07
mision31;T4_enter;2023-02-01 00:13:13
mision31;T4_task2;2023-02-01 00:14:02
mision31;T3_task3;2023-02-01 00:14:19
mision31;T4_task3;2023-02-01 00:14:19
mision31;T6_enter;2023-02-01 00:16:32
mision31;T5_enter;2023-02-01 00:16:42
mision31;T6_task2;2023-02-01 00:17:21
mision31;T5_task1;2023-02-01 00:17:31
mision31;T5_task3;2023-02-01 00:17:48
mision31;T6_task3;2023-02-01 00:17:48
mision31;T7_enter;2023-02-01 00:20:58
mision31;T8_enter;2023-02-01 00:21:33
mision31;T7_task1;2023-02-01 00:21:47
mision31;T8_task2;2023-02-01 00:22:22
mision31;T7_task3;2023-02-01 00:22:39
mision31;T8_task3;2023-02-01 00:22:39
mision31;T7_task4;2023-02-01 00:22:40
mision31;T8_task4;2023-02-01 00:22:40
