case_id;activity;time
mision4;T1_enter;2023-01-04 00:02:58
mision4;T2_enter;2023-01-04 00:03:06
mision4;T1_task1;2023-01-04 00:03:47
mision4;T2_task2;2023-01-04 00:04:38
mision4;T1_task3;2023-01-04 00:04:55
mision4;T2_task3;2023-01-04 00:04:55
mision4;T3_enter;2023-01-04 00:08:45
mision4;T3_task1;2023-01-04 00:09:34
mision4;T4_enter;2023-01-04 00:20:06
mision4;T4_task2;2023-01-04 00:20:55
mision4;T3_task3;2023-01-04 00:21:11
mision4;T4_task3;2023-01-04 00:21:11
mision4;T6_enter;2023-01-04 00:23:53
mision4;T5_enter;2023-01-04 00:24:27
mision4;T6_task2;2023-01-04 00:24:42
mision4;T5_task1;2023-01-04 00:25:16
mision4;T5_task3;2023-01-04 00:25:32
mision4;T6_task3;2023-01-04 00:25:32
mision4;T8_enter;2023-01-04 00:28:02
mision4;T8_task2;2023-01-04 00:28:51
mision4;T7_enter;2023-01-04 00:29:10
mision4;T7_task1;2023-01-04 00:29:59
mision4;T7_task3;2023-01-04 00:30:15
mision4;T8_task3;2023-01-04 00:30:15
mision4;T7_task4;2023-01-04 00:30:17
mision4;T8_task4;2023-01-04 00:30:17
