case_id;activity;time
mision34;T2_enter;2023-02-04 00:02:35
mision34;T2_task2;2023-02-04 00:03:24
mision34;T1_enter;2023-02-04 00:04:58
mision34;T1_task1;2023-02-04 00:05:47
mision34;T1_task3;2023-02-04 00:06:04
mision34;T2_task3;2023-02-04 00:06:04
mision34;T3_enter;2023-02-04 00:09:27
mision34;T3_task1;2023-02-04 00:10:16
mision34;T4_enter;2023-02-04 00:10:52
mision34;T4_task2;2023-02-04 00:11:41
mision34;T3_task3;2023-02-04 00:11:58
mision34;T4_task3;2023-02-04 00:11:58
mision34;T6_enter;2023-02-04 00:14:31
mision34;T6_task2;2023-02-04 00:15:20
mision34;T5_enter;2023-02-04 00:17:01
mision34;T5_task1;2023-02-04 00:17:50
mision34;T5_task3;2023-02-04 00:18:06
mision34;T6_task3;2023-02-04 00:18:06
mision34;T8_enter;2023-02-04 00:20:25
mision34;T7_enter;2023-02-04 00:20:26
mision34;T8_task2;2023-02-04 00:21:14
mision34;T7_task1;2023-02-04 00:21:15
mision34;T7_task3;2023-02-04 00:21:32
mision34;T8_task3;2023-02-04 00:21:32
mision34;T7_task4;2023-02-04 00:21:33
mision34;T8_task4;2023-02-04 00:21:33
