case_id;activity;time
mision24;T1_enter;2023-01-24 00:04:10
mision24;T2_enter;2023-01-24 00:04:41
mision24;T1_task1;2023-01-24 00:04:59
mision24;T2_task2;2023-01-24 00:05:30
mision24;T1_task3;2023-01-24 00:05:46
mision24;T2_task3;2023-01-24 00:05:46
mision24;T4_enter;2023-01-24 00:09:57
mision24;T3_enter;2023-01-24 00:09:57
mision24;T4_task2;2023-01-24 00:10:46
mision24;T3_task1;2023-01-24 00:10:46
mision24;T3_task3;2023-01-24 00:11:03
mision24;T4_task3;2023-01-24 00:11:03
mision24;T6_enter;2023-01-24 00:12:09
mision24;T6_task2;2023-01-24 00:12:58
mision24;T5_enter;2023-01-24 00:16:59
mision24;T5_task1;2023-01-24 00:17:48
mision24;T5_task3;2023-01-24 00:18:04
mision24;T6_task3;2023-01-24 00:18:04
mision24;T7_enter;2023-01-24 00:20:29
mision24;T7_task1;2023-01-24 00:21:18
mision24;T8_enter;2023-01-24 00:24:27
mision24;T8_task2;2023-01-24 00:25:16
mision24;T7_task3;2023-01-24 00:25:32
mision24;T8_task3;2023-01-24 00:25:32
mision24;T7_task4;2023-01-24 00:25:34
mision24;T8_task4;2023-01-24 00:25:34
