case_id;activity;time
mision30;T2_enter;2023-01-30 00:02:20
mision30;T2_task2;2023-01-30 00:03:09
mision30;T1_enter;2023-01-30 00:04:12
mision30;T1_task1;2023-01-30 00:05:01
mision30;T1_task3;2023-01-30 00:05:17
mision30;T2_task3;2023-01-30 00:05:17
mision30;T3_enter;2023-01-30 00:07:02
mision30;T3_task1;2023-01-30 00:07:51
mision30;T4_enter;2023-01-30 00:14:54
mision30;T4_task2;2023-01-30 00:15:43
mision30;T3_task3;2023-01-30 00:16:00
mision30;T4_task3;2023-01-30 00:16:00
mision30;T5_enter;2023-01-30 00:18:51
mision30;T6_enter;2023-01-30 00:19:17
mision30;T5_task1;2023-01-30 00:19:40
mision30;T6_task2;2023-01-30 00:20:06
mision30;T5_task3;2023-01-30 00:20:23
mision30;T6_task3;2023-01-30 00:20:23
mision30;T7_enter;2023-01-30 00:22:37
mision30;T7_task1;2023-01-30 00:23:26
mision30;T8_enter;2023-01-30 00:23:58
mision30;T8_task2;2023-01-30 00:24:47
mision30;T7_task3;2023-01-30 00:25:04
mision30;T8_task3;2023-01-30 00:25:04
mision30;T7_task4;2023-01-30 00:25:05
mision30;T8_task4;2023-01-30 00:25:05
