case_id;activity;time
mision16;T2_enter;2023-01-16 00:04:27
mision16;T1_enter;2023-01-16 00:04:40
mision16;T2_task2;2023-01-16 00:05:16
mision16;T1_task1;2023-01-16 00:05:29
mision16;T1_task3;2023-01-16 00:05:45
mision16;T2_task3;2023-01-16 00:05:45
mision16;T3_enter;2023-01-16 00:07:18
mision16;T3_task1;2023-01-16 00:08:07
mision16;T4_enter;2023-01-16 00:13:13
mision16;T4_task2;2023-01-16 00:14:02
mision16;T3_task3;2023-01-16 00:14:19
mision16;T4_task3;2023-01-16 00:14:19
mision16;T6_enter;2023-01-16 00:16:32
mision16;T5_enter;2023-01-16 00:16:42
mision16;T6_task2;2023-01-16 00:17:21
mision16;T5_task1;2023-01-16 00:17:31
mision16;T5_task3;2023-01-16 00:17:48
mision16;T6_task3;2023-01-16 00:17:48
mision16;T7_enter;2023-01-16 00:20:58
mision16;T8_enter;2023-01-16 00:21:33
mision16;T7_task1;2023-01-16 00:21:47
mision16;T8_task2;2023-01-16 00:22:22
mision16;T7_task3;2023-01-16 00:22:39
mision16;T8_task3;2023-01-16 00:22:39
mision16;T7_task4;2023-01-16 00:22:40
mision16;T8_task4;2023-01-16 00:22:40
