case_id;activity;time
;TA_enter;432
;TA_task1;481
;TB_enter;535
;TB_task2;584
;TC_enter;725
;TC_task3;774
;TD_enter;799
;TD_task4;848
;TE_enter;1425
;TE_task5;1474
;TF_enter;1552
;TF_task6;1601
;TG_enter;1764
;TG_task7;1813
;TH_enter;1991
;TH_task8;2040
;T1-TH_task9;2056
