case_id;activity;time
;TA_enter;245
;TA_task1;294
;TB_enter;320
;TB_task2;369
;TC_enter;540
;TC_task3;589
;TD_enter;2502
;TD_task4;2551
;TE_enter;2914
;TE_task5;2963
;TF_enter;3447
;TF_task6;3496
;TG_enter;3742
;TG_task7;3791
;TH_enter;3922
;TH_task8;3971
;T1-TH_task9;3988
