case_id;activity;time
1;T3_enter;32
3;T8_enter;47
4;T7_enter;57
1;T3_task3;81
3;T8_task8;96
5;T4_enter;97
4;T7_task7;106
2;T2_enter;122
5;T4_task4;146
2;T2_task2;171
0;T6_enter;265
0;T6_task6;314
6;T5_enter;461
6;T5_task5;510
7;T1_enter;700
7;T1_task1;749
2;T1-T8_task9;762
