case_id;activity;time
6;T8_enter;36
1;T7_enter;43
6;T8_task8;85
1;T7_task7;92
0;T6_enter;95
2;T3_enter;115
0;T6_task6;144
2;T3_task3;164
7;T5_enter;168
7;T5_task5;217
4;T2_enter;253
4;T2_task2;302
3;T4_enter;853
3;T4_task4;902
5;T1_enter;1144
5;T1_task1;1193
0;T1-T8_task9;1206
