case_id;activity;time
;TA_enter;178
;TA_task1;227
;TB_enter;249
;TB_task2;298
;TA_task3;314
;TB_task3;314
;TC_enter;445
;TC_task1;494
;TD_enter;637
;TD_task2;686
;TC_task3;702
;TD_task3;702
;TF_enter;821
;TF_task2;870
;TE_enter;2173
;TE_task1;2222
;TE_task3;2239
;TF_task3;2239
;TH_enter;2397
;TH_task2;2446
;TG_enter;2609
;TG_task1;2658
;TG_task3;2675
;TH_task3;2675
;TG_task4;2676
;TH_task4;2676
