mision, action, DateTime, org:resource, randomSeed 
,T_5_Busy,2023-09-13 08:41:08,3,65
,T_5_Done,2023-09-13 08:41:13,3,65
,T_2_Busy,2023-09-13 08:41:23,4,65
,T_2_Done,2023-09-13 08:41:28,4,65
,T_2_ocupied,2023-09-13 08:41:28,4,65
,T_2_waiting,2023-09-13 08:41:28,4,65
,T_6_ocupied,2023-09-13 08:41:36,3,65
,T_6_waiting,2023-09-13 08:41:36,3,65
,T_1_ocupied,2023-09-13 08:41:37,1,65
,T_1_waiting,2023-09-13 08:41:37,1,65
,T_1_busy,2023-09-13 08:41:37,1,65
,T_2_busy,2023-09-13 08:41:37,4,65
,T_6_busy,2023-09-13 08:41:37,3,65
,T_1_done,2023-09-13 08:41:41,1,65
,T_2_done,2023-09-13 08:41:41,4,65
,T_6_done,2023-09-13 08:41:41,3,65
