mision, action, DateTime, org:resource, randomSeed 
,T_5_Busy,2023-09-13 08:41:30,0,81
,T_5_Done,2023-09-13 08:41:35,0,81
,T_2_Busy,2023-09-13 08:41:41,4,81
,T_2_Done,2023-09-13 08:41:46,4,81
,T_2_ocupied,2023-09-13 08:41:46,4,81
,T_2_waiting,2023-09-13 08:41:46,4,81
,T_6_ocupied,2023-09-13 08:41:55,5,81
,T_6_waiting,2023-09-13 08:41:55,5,81
,T_1_ocupied,2023-09-13 08:43:07,3,81
,T_1_waiting,2023-09-13 08:43:07,3,81
,T_1_busy,2023-09-13 08:43:07,3,81
,T_2_busy,2023-09-13 08:43:07,4,81
,T_6_busy,2023-09-13 08:43:07,5,81
,T_1_done,2023-09-13 08:43:12,3,81
,T_2_done,2023-09-13 08:43:12,4,81
,T_6_done,2023-09-13 08:43:12,5,81
