mision, action, DateTime, org:resource, randomSeed 
,T_5_Busy,2023-09-13 08:39:49,0,23
,T_5_Done,2023-09-13 08:39:54,0,23
,T_2_Busy,2023-09-13 08:40:20,4,23
,T_2_Done,2023-09-13 08:40:25,4,23
,T_2_ocupied,2023-09-13 08:40:25,4,23
,T_2_waiting,2023-09-13 08:40:25,4,23
,T_6_ocupied,2023-09-13 08:40:33,2,23
,T_6_waiting,2023-09-13 08:40:33,2,23
,T_1_ocupied,2023-09-13 08:40:47,5,23
,T_1_waiting,2023-09-13 08:40:47,5,23
,T_1_busy,2023-09-13 08:40:47,5,23
,T_2_busy,2023-09-13 08:40:47,4,23
,T_6_busy,2023-09-13 08:40:47,2,23
,T_1_done,2023-09-13 08:40:52,5,23
,T_2_done,2023-09-13 08:40:52,4,23
,T_6_done,2023-09-13 08:40:52,2,23
