case_id;activity;time
;TA_enter;213
;TA_task1;262
;TB_enter;328
;TB_task2;377
;TA_task3;394
;TB_task3;394
;TC_enter;441
;TC_task1;490
;TD_enter;858
;TD_task2;907
;TC_task3;924
;TD_task3;924
;TF_enter;1180
;TF_task2;1229
;TE_enter;1498
;TE_task1;1547
;TE_task3;1564
;TF_task3;1564
;TG_enter;1686
;TG_task1;1735
;TH_enter;1785
;TH_task2;1834
;TG_task3;1850
;TH_task3;1850
;TG_task4;1852
;TH_task4;1852
