case_id;activity;time
;TB_enter;131
;TB_task2;180
;TA_enter;187
;TA_task1;236
;TA_task3;253
;TB_task3;253
;TD_enter;434
;TD_task2;483
;TC_enter;598
;TC_task1;647
;TC_task3;664
;TD_task3;664
;TE_enter;812
;TE_task1;861
;TF_enter;928
;TF_task2;977
;TE_task3;994
;TF_task3;994
;TG_enter;1173
;TG_task1;1222
;TH_enter;1309
;TH_task2;1358
;TG_task3;1375
;TH_task3;1375
;TG_task4;1376
;TH_task4;1376
