case_id;activity;time
;TB_enter;215
;TB_task2;264
;TA_enter;339
;TA_task1;388
;TA_task3;404
;TB_task3;404
;TC_enter;476
;TC_task1;525
;TD_enter;1763
;TD_task2;1812
;TC_task3;1829
;TD_task3;1829
;TF_enter;1959
;TF_task2;2008
;TE_enter;2092
;TE_task1;2141
;TE_task3;2157
;TF_task3;2157
;TG_enter;2309
;TG_task1;2358
;TH_enter;2363
;TH_task2;2412
;TG_task3;2428
;TH_task3;2428
;TG_task4;2430
;TH_task4;2430
