mision, action, DateTime, org:resource, randomSeed 
,T_17_ocupied,2023-09-19 18:28:21,3,6
,T_17_waiting,2023-09-19 18:28:21,3,6
,T_57_ocupied,2023-09-19 18:28:35,23,6
,T_57_waiting,2023-09-19 18:28:35,23,6
,T_4_ocupied,2023-09-19 18:28:43,29,6
,T_4_waiting,2023-09-19 18:28:43,29,6
,T_54_ocupied,2023-09-19 18:28:45,16,6
,T_54_waiting,2023-09-19 18:28:45,16,6
,T_22_ocupied,2023-09-19 18:28:48,15,6
,T_22_waiting,2023-09-19 18:28:48,15,6
,T_34_ocupied,2023-09-19 18:28:57,1,6
,T_34_waiting,2023-09-19 18:28:57,1,6
,T_32_ocupied,2023-09-19 18:29:03,5,6
,T_32_waiting,2023-09-19 18:29:03,5,6
,T_36_ocupied,2023-09-19 18:29:27,28,6
,T_36_waiting,2023-09-19 18:29:27,28,6
,T_39_ocupied,2023-09-19 18:29:28,0,6
,T_39_waiting,2023-09-19 18:29:28,0,6
,T_42_ocupied,2023-09-19 18:30:47,8,6
,T_42_waiting,2023-09-19 18:30:47,8,6
,T_32_Busy,2023-09-19 18:30:47,5,6
,T_17_Busy,2023-09-19 18:30:47,3,6
,T_54_Busy,2023-09-19 18:30:47,16,6
,T_39_Busy,2023-09-19 18:30:47,0,6
,T_4_Busy,2023-09-19 18:30:47,29,6
,T_42_Busy,2023-09-19 18:30:47,8,6
,T_22_Busy,2023-09-19 18:30:47,15,6
,T_34_Busy,2023-09-19 18:30:47,1,6
,T_57_Busy,2023-09-19 18:30:47,23,6
,T_36_Busy,2023-09-19 18:30:47,28,6
,T_32_Done,2023-09-19 18:30:52,5,6
,T_17_Done,2023-09-19 18:30:52,3,6
,T_54_Done,2023-09-19 18:30:52,16,6
,T_39_Done,2023-09-19 18:30:52,0,6
,T_4_Done,2023-09-19 18:30:52,29,6
,T_42_Done,2023-09-19 18:30:52,8,6
,T_22_Done,2023-09-19 18:30:52,15,6
,T_34_Done,2023-09-19 18:30:52,1,6
,T_57_Done,2023-09-19 18:30:52,23,6
,T_36_Done,2023-09-19 18:30:52,28,6
,T_49_Busy,2023-09-19 18:31:14,24,6
,T_49_Done,2023-09-19 18:31:17,24,6
,T_34_Busy,2023-09-19 18:31:28,8,6
,T_34_Done,2023-09-19 18:31:32,8,6
,T_29_Busy,2023-09-19 18:31:37,10,6
,T_29_Done,2023-09-19 18:31:41,10,6
,simulation_successful,2023-09-19 18:31:41,user,6
