case_id;activity;time
;TA_enter;168
;TA_task1;217
;TB_enter;255
;TB_task2;304
;TC_enter;1004
;TC_task3;1053
;TD_enter;1273
;TD_task4;1322
;TE_enter;1591
;TE_task5;1640
;TF_enter;1787
;TF_task6;1836
;TG_enter;2082
;TG_task7;2131
;TH_enter;2553
;TH_task8;2602
;T1-TH_task9;2618
