case_id;activity;time
;TA_enter;610
;TA_task1;659
;TB_enter;711
;TB_task2;760
;TC_enter;908
;TC_task3;957
;TD_enter;1735
;TD_task4;1784
;TE_enter;2061
;TE_task5;2110
;TF_enter;3051
;TF_task6;3100
;TG_enter;3439
;TG_task7;3488
;TH_enter;3833
;TH_task8;3882
;T1-TH_task9;3899
