case_id;activity;time
;TA_enter;265
;TA_task1;314
;TB_enter;417
;TB_task2;466
;TC_enter;776
;TC_task3;825
;TD_enter;995
;TD_task4;1044
;TE_enter;1458
;TE_task5;1507
;TF_enter;1557
;TF_task6;1606
;TG_enter;2038
;TG_task7;2087
;TH_enter;2305
;TH_task8;2354
;T1-TH_task9;2370
