case_id;activity;time
;TA_enter;196
;TA_task1;245
;TB_enter;277
;TB_task2;326
;TC_enter;522
;TC_task3;571
;TD_enter;1290
;TD_task4;1339
;TE_enter;1412
;TE_task5;1461
;TF_enter;1595
;TF_task6;1644
;TG_enter;1708
;TG_task7;1757
;TH_enter;1814
;TH_task8;1863
;T1-TH_task9;1879
