mision, action, DateTime, org:resource, randomSeed 
,T_0_Busy,2023-09-13 21:49:26,0,10
,T_0_Done,2023-09-13 21:49:31,0,10
,T_2_Busy,2023-09-13 21:49:39,1,10
,T_2_Done,2023-09-13 21:49:43,1,10
,T_2_ocupied,2023-09-13 21:49:43,1,10
,T_2_waiting,2023-09-13 21:49:43,1,10
,T_6_ocupied,2023-09-13 21:50:04,3,10
,T_6_waiting,2023-09-13 21:50:04,3,10
,T_1_ocupied,2023-09-13 21:50:31,5,10
,T_1_waiting,2023-09-13 21:50:31,5,10
,T_1_busy,2023-09-13 21:50:31,5,10
,T_2_busy,2023-09-13 21:50:31,1,10
,T_6_busy,2023-09-13 21:50:31,3,10
,T_1_done,2023-09-13 21:50:36,5,10
,T_2_done,2023-09-13 21:50:36,1,10
,T_6_done,2023-09-13 21:50:36,3,10
