mision, action, DateTime, org:resource, randomSeed 
,T_21_Busy,2023-09-15 22:40:59,16,33
,T_21_Done,2023-09-15 22:41:04,16,33
,T_22_Busy,2023-09-15 22:42:12,16,33
,T_22_Done,2023-09-15 22:42:17,16,33
,T_23_Busy,2023-09-15 22:42:31,3,33
,T_23_Done,2023-09-15 22:42:36,3,33
,T_25_ocupied,2023-09-15 22:43:03,13,33
,T_25_waiting,2023-09-15 22:43:03,13,33
,T_26_ocupied,2023-09-15 22:45:01,3,33
,T_26_waiting,2023-09-15 22:45:01,3,33
,T_31_ocupied,2023-09-15 22:46:00,15,33
,T_31_waiting,2023-09-15 22:46:00,15,33
,T_31_Busy,2023-09-15 22:46:00,15,33
,T_25_Busy,2023-09-15 22:46:00,13,33
,T_26_Busy,2023-09-15 22:46:00,3,33
,time_out,2023-09-15 22:55:36,user,33
,time_out,2023-09-15 22:55:36,user,33
,time_out,2023-09-15 22:55:37,user,33
,time_out,2023-09-15 22:55:37,user,33
