mision, action, DateTime, org:resource, randomSeed 
,T_21_Busy,2023-09-15 22:41:56,4,36
,T_21_Done,2023-09-15 22:42:01,4,36
,T_22_Busy,2023-09-15 22:42:40,12,36
,T_22_Done,2023-09-15 22:42:45,12,36
,T_23_Busy,2023-09-15 22:43:50,9,36
,T_23_Done,2023-09-15 22:43:55,9,36
,T_25_ocupied,2023-09-15 22:45:15,19,36
,T_25_waiting,2023-09-15 22:45:15,19,36
,T_31_ocupied,2023-09-15 22:45:58,3,36
,T_31_waiting,2023-09-15 22:45:58,3,36
,T_26_ocupied,2023-09-15 22:46:02,6,36
,T_26_waiting,2023-09-15 22:46:02,6,36
,time_out,2023-09-15 22:56:08,user,36
,time_out,2023-09-15 22:56:08,user,36
,time_out,2023-09-15 22:56:09,user,36
,time_out,2023-09-15 22:56:09,user,36
