mision, action, DateTime, org:resource, randomSeed 
,T_0_Busy,2023-09-14 00:50:23,2,5
,T_0_Done,2023-09-14 00:50:28,2,5
,T_2_Busy,2023-09-14 00:50:58,0,5
,T_2_Done,2023-09-14 00:51:03,0,5
,T_2_ocupied,2023-09-14 00:51:03,0,5
,T_2_waiting,2023-09-14 00:51:03,0,5
,T_1_ocupied,2023-09-14 00:51:13,1,5
,T_1_waiting,2023-09-14 00:51:13,1,5
,T_6_ocupied,2023-09-14 00:51:19,3,5
,T_6_waiting,2023-09-14 00:51:19,3,5
,T_1_Busy,2023-09-14 00:51:19,1,5
,T_2_Busy,2023-09-14 00:51:19,0,5
,T_6_Busy,2023-09-14 00:51:19,3,5
,T_1_done,2023-09-14 00:51:24,1,5
,T_2_done,2023-09-14 00:51:24,0,5
,T_6_done,2023-09-14 00:51:24,3,5
