case_id;activity;time;robot
mision27;TB_enter;2023-08-21 10:17:14;2
mision27;TB_task2;2023-08-21 10:17:19;2
mision27;TA_enter;2023-08-21 10:17:34;4
mision27;TA_task1;2023-08-21 10:17:39;4
mision27;TA_task3;2023-08-21 10:17:40;1
mision27;TB_task3;2023-08-21 10:17:40;1
mision27;TC_enter;2023-08-21 10:18:11;5
mision27;TC_task1;2023-08-21 10:18:15;5
mision27;TD_enter;2023-08-21 10:19:33;3
mision27;TD_task2;2023-08-21 10:19:38;3
mision27;TC_task3;2023-08-21 10:19:40;0
mision27;TD_task3;2023-08-21 10:19:40;0
mision27;TF_enter;2023-08-21 10:19:48;0
mision27;TF_task2;2023-08-21 10:19:53;0
mision27;TE_enter;2023-08-21 10:19:55;1
mision27;TE_task1;2023-08-21 10:20:00;1
mision27;TE_task3;2023-08-21 10:20:02;4
mision27;TF_task3;2023-08-21 10:20:02;4
mision27;TG_enter;2023-08-21 10:20:17;3
mision27;TH_enter;2023-08-21 10:20:17;5
mision27;TG_task1;2023-08-21 10:20:22;3
mision27;TH_task2;2023-08-21 10:20:22;5
mision27;TG_task3;2023-08-21 10:20:24;2
mision27;TH_task3;2023-08-21 10:20:24;2
mision27;TG_task4;2023-08-21 10:20:24;5
mision27;TH_task4;2023-08-21 10:20:24;5
