case_id;activity;time;robot
mision23;TA_enter;2023-08-21 10:17:55;1
mision23;TA_task1;2023-08-21 10:18:00;1
mision23;TB_enter;2023-08-21 10:18:35;4
mision23;TB_task2;2023-08-21 10:18:39;4
mision23;TA_task3;2023-08-21 10:18:41;1
mision23;TB_task3;2023-08-21 10:18:41;1
mision23;TD_enter;2023-08-21 10:18:51;2
mision23;TD_task2;2023-08-21 10:18:56;2
mision23;TC_enter;2023-08-21 10:19:02;3
mision23;TC_task1;2023-08-21 10:19:07;3
mision23;TC_task3;2023-08-21 10:19:08;0
mision23;TD_task3;2023-08-21 10:19:08;0
mision23;TF_enter;2023-08-21 10:19:22;0
mision23;TE_enter;2023-08-21 10:19:24;5
mision23;TF_task2;2023-08-21 10:19:27;0
mision23;TE_task1;2023-08-21 10:19:29;5
mision23;TE_task3;2023-08-21 10:19:31;2
mision23;TF_task3;2023-08-21 10:19:31;2
mision23;TG_enter;2023-08-21 10:19:46;3
mision23;TH_enter;2023-08-21 10:19:47;2
mision23;TG_task1;2023-08-21 10:19:51;3
mision23;TH_task2;2023-08-21 10:19:52;2
mision23;TG_task3;2023-08-21 10:19:54;5
mision23;TH_task3;2023-08-21 10:19:54;5
mision23;TG_task4;2023-08-21 10:19:54;2
mision23;TH_task4;2023-08-21 10:19:54;2
