case_id;activity;time;robot
mision25;TB_enter;2023-08-21 10:17:37;4
mision25;TB_task2;2023-08-21 10:17:42;4
mision25;TA_enter;2023-08-21 10:18:00;0
mision25;TA_task1;2023-08-21 10:18:05;0
mision25;TA_task3;2023-08-21 10:18:07;3
mision25;TB_task3;2023-08-21 10:18:07;3
mision25;TC_enter;2023-08-21 10:18:16;1
mision25;TC_task1;2023-08-21 10:18:21;1
mision25;TD_enter;2023-08-21 10:19:09;3
mision25;TD_task2;2023-08-21 10:19:14;3
mision25;TC_task3;2023-08-21 10:19:16;0
mision25;TD_task3;2023-08-21 10:19:16;0
mision25;TF_enter;2023-08-21 10:19:30;4
mision25;TF_task2;2023-08-21 10:19:35;4
mision25;TE_enter;2023-08-21 10:20:48;0
mision25;TE_task1;2023-08-21 10:20:53;0
mision25;TE_task3;2023-08-21 10:20:54;3
mision25;TF_task3;2023-08-21 10:20:54;3
mision25;TH_enter;2023-08-21 10:21:09;5
mision25;TG_enter;2023-08-21 10:21:11;1
mision25;TH_task2;2023-08-21 10:21:14;5
mision25;TG_task1;2023-08-21 10:21:16;1
mision25;TG_task3;2023-08-21 10:21:17;4
mision25;TH_task3;2023-08-21 10:21:17;4
mision25;TG_task4;2023-08-21 10:21:18;1
mision25;TH_task4;2023-08-21 10:21:18;1
