case_id;activity;time;robot
mision17;TB_enter;2023-08-21 10:18:27;3
mision17;TA_enter;2023-08-21 10:18:30;4
mision17;TB_task2;2023-08-21 10:18:32;3
mision17;TA_task1;2023-08-21 10:18:35;4
mision17;TA_task3;2023-08-21 10:18:37;1
mision17;TB_task3;2023-08-21 10:18:37;1
mision17;TD_enter;2023-08-21 10:18:46;0
mision17;TD_task2;2023-08-21 10:18:51;0
mision17;TC_enter;2023-08-21 10:19:05;2
mision17;TC_task1;2023-08-21 10:19:10;2
mision17;TC_task3;2023-08-21 10:19:11;5
mision17;TD_task3;2023-08-21 10:19:11;5
mision17;TE_enter;2023-08-21 10:19:25;5
mision17;TF_enter;2023-08-21 10:19:26;3
mision17;TE_task1;2023-08-21 10:19:30;5
mision17;TF_task2;2023-08-21 10:19:31;3
mision17;TE_task3;2023-08-21 10:19:32;0
mision17;TF_task3;2023-08-21 10:19:32;0
mision17;TH_enter;2023-08-21 10:19:48;2
mision17;TH_task2;2023-08-21 10:19:53;2
mision17;TG_enter;2023-08-21 10:19:54;0
mision17;TG_task1;2023-08-21 10:19:59;0
mision17;TG_task3;2023-08-21 10:20:01;3
mision17;TH_task3;2023-08-21 10:20:01;3
mision17;TG_task4;2023-08-21 10:20:01;0
mision17;TH_task4;2023-08-21 10:20:01;0
