case_id;activity;time;robot
mision42;TB_enter;2023-08-21 10:17:27;5
mision42;TB_task2;2023-08-21 10:17:32;5
mision42;TA_enter;2023-08-21 10:17:38;2
mision42;TA_task1;2023-08-21 10:17:43;2
mision42;TA_task3;2023-08-21 10:17:45;5
mision42;TB_task3;2023-08-21 10:17:45;5
mision42;TC_enter;2023-08-21 10:17:54;0
mision42;TC_task1;2023-08-21 10:17:59;0
mision42;TD_enter;2023-08-21 10:18:51;1
mision42;TD_task2;2023-08-21 10:18:56;1
mision42;TC_task3;2023-08-21 10:18:58;4
mision42;TD_task3;2023-08-21 10:18:58;4
mision42;TF_enter;2023-08-21 10:19:08;4
mision42;TF_task2;2023-08-21 10:19:12;4
mision42;TE_enter;2023-08-21 10:19:14;5
mision42;TE_task1;2023-08-21 10:19:19;5
mision42;TE_task3;2023-08-21 10:19:20;2
mision42;TF_task3;2023-08-21 10:19:20;2
mision42;TG_enter;2023-08-21 10:19:32;2
mision42;TG_task1;2023-08-21 10:19:37;2
mision42;TH_enter;2023-08-21 10:20:02;0
mision42;TH_task2;2023-08-21 10:20:07;0
mision42;TG_task3;2023-08-21 10:20:08;3
mision42;TH_task3;2023-08-21 10:20:08;3
mision42;TG_task4;2023-08-21 10:20:08;0
mision42;TH_task4;2023-08-21 10:20:08;0
