case_id;activity;time;robot
mision19;TB_enter;2023-08-21 10:17:44;4
mision19;TB_task2;2023-08-21 10:17:49;4
mision19;TA_enter;2023-08-21 10:17:51;1
mision19;TA_task1;2023-08-21 10:17:56;1
mision19;TA_task3;2023-08-21 10:17:58;4
mision19;TB_task3;2023-08-21 10:17:58;4
mision19;TC_enter;2023-08-21 10:18:18;0
mision19;TC_task1;2023-08-21 10:18:23;0
mision19;TD_enter;2023-08-21 10:19:57;5
mision19;TD_task2;2023-08-21 10:20:02;5
mision19;TC_task3;2023-08-21 10:20:03;2
mision19;TD_task3;2023-08-21 10:20:03;2
mision19;TF_enter;2023-08-21 10:20:16;3
mision19;TF_task2;2023-08-21 10:20:21;3
mision19;TE_enter;2023-08-21 10:20:28;2
mision19;TE_task1;2023-08-21 10:20:33;2
mision19;TE_task3;2023-08-21 10:20:34;5
mision19;TF_task3;2023-08-21 10:20:34;5
mision19;TH_enter;2023-08-21 10:20:41;1
mision19;TH_task2;2023-08-21 10:20:45;1
mision19;TG_enter;2023-08-21 10:20:49;4
