case_id;activity;time;robot
mision10;TA_enter;2023-08-21 10:17:49;1
mision10;TA_task1;2023-08-21 10:17:53;1
mision10;TB_enter;2023-08-21 10:17:53;4
mision10;TB_task2;2023-08-21 10:17:58;4
mision10;TA_task3;2023-08-21 10:18:00;1
mision10;TB_task3;2023-08-21 10:18:00;1
mision10;TD_enter;2023-08-21 10:18:10;0
mision10;TD_task2;2023-08-21 10:18:15;0
mision10;TC_enter;2023-08-21 10:19:11;5
mision10;TC_task1;2023-08-21 10:19:16;5
mision10;TC_task3;2023-08-21 10:19:17;2
mision10;TD_task3;2023-08-21 10:19:17;2
mision10;TE_enter;2023-08-21 10:19:37;4
mision10;TE_task1;2023-08-21 10:19:42;4
mision10;TF_enter;2023-08-21 10:20:09;3
mision10;TF_task2;2023-08-21 10:20:14;3
mision10;TE_task3;2023-08-21 10:20:15;0
mision10;TF_task3;2023-08-21 10:20:15;0
mision10;TG_enter;2023-08-21 10:20:31;0
mision10;TG_task1;2023-08-21 10:20:36;0
mision10;TH_enter;2023-08-21 10:20:41;1
mision10;TH_task2;2023-08-21 10:20:46;1
mision10;TG_task3;2023-08-21 10:20:48;4
mision10;TH_task3;2023-08-21 10:20:48;4
mision10;TG_task4;2023-08-21 10:20:48;1
mision10;TH_task4;2023-08-21 10:20:48;1
