case_id;activity;time;robot
mision7;TA_enter;2023-08-21 10:17:15;1
mision7;TA_task1;2023-08-21 10:17:20;1
mision7;TB_enter;2023-08-21 10:17:22;3
mision7;TB_task2;2023-08-21 10:17:27;3
mision7;TA_task3;2023-08-21 10:17:29;0
mision7;TB_task3;2023-08-21 10:17:29;0
mision7;TC_enter;2023-08-21 10:17:34;2
mision7;TC_task1;2023-08-21 10:17:39;2
mision7;TD_enter;2023-08-21 10:17:44;5
mision7;TD_task2;2023-08-21 10:17:48;5
mision7;TC_task3;2023-08-21 10:17:50;2
mision7;TD_task3;2023-08-21 10:17:50;2
mision7;TE_enter;2023-08-21 10:18:04;0
mision7;TF_enter;2023-08-21 10:18:05;3
mision7;TE_task1;2023-08-21 10:18:09;0
mision7;TF_task2;2023-08-21 10:18:09;3
mision7;TE_task3;2023-08-21 10:18:11;0
mision7;TF_task3;2023-08-21 10:18:11;0
mision7;TH_enter;2023-08-21 10:18:20;1
mision7;TH_task2;2023-08-21 10:18:25;1
mision7;TG_enter;2023-08-21 10:18:31;2
mision7;TG_task1;2023-08-21 10:18:36;2
mision7;TG_task3;2023-08-21 10:18:37;5
mision7;TH_task3;2023-08-21 10:18:37;5
mision7;TG_task4;2023-08-21 10:18:37;2
mision7;TH_task4;2023-08-21 10:18:37;2
