case_id;activity;time;robot
mision20;TB_enter;2023-08-21 10:17:24;3
mision20;TA_enter;2023-08-21 10:17:25;0
mision20;TB_task2;2023-08-21 10:17:28;3
mision20;TA_task1;2023-08-21 10:17:30;0
mision20;TA_task3;2023-08-21 10:17:31;3
mision20;TB_task3;2023-08-21 10:17:31;3
mision20;TD_enter;2023-08-21 10:18:05;1
mision20;TD_task2;2023-08-21 10:18:10;1
mision20;TC_enter;2023-08-21 10:18:12;2
mision20;TC_task1;2023-08-21 10:18:17;2
mision20;TC_task3;2023-08-21 10:18:18;5
mision20;TD_task3;2023-08-21 10:18:18;5
mision20;TE_enter;2023-08-21 10:18:34;3
mision20;TE_task1;2023-08-21 10:18:39;3
mision20;TF_enter;2023-08-21 10:18:56;5
mision20;TF_task2;2023-08-21 10:19:01;5
mision20;TE_task3;2023-08-21 10:19:02;2
mision20;TF_task3;2023-08-21 10:19:02;2
mision20;TG_enter;2023-08-21 10:19:15;4
mision20;TH_enter;2023-08-21 10:19:19;1
mision20;TG_task1;2023-08-21 10:19:19;4
mision20;TH_task2;2023-08-21 10:19:24;1
mision20;TG_task3;2023-08-21 10:19:25;4
mision20;TH_task3;2023-08-21 10:19:25;4
mision20;TG_task4;2023-08-21 10:19:26;1
mision20;TH_task4;2023-08-21 10:19:26;1
