case_id;activity;time;robot
mision9;TB_enter;2023-08-21 10:18:04;2
mision9;TB_task2;2023-08-21 10:18:09;2
mision9;TA_enter;2023-08-21 10:18:11;0
mision9;TA_task1;2023-08-21 10:18:16;0
mision9;TA_task3;2023-08-21 10:18:17;3
mision9;TB_task3;2023-08-21 10:18:17;3
mision9;TC_enter;2023-08-21 10:18:25;5
mision9;TC_task1;2023-08-21 10:18:29;5
mision9;TD_enter;2023-08-21 10:20:21;1
mision9;TD_task2;2023-08-21 10:20:26;1
mision9;TC_task3;2023-08-21 10:20:28;4
mision9;TD_task3;2023-08-21 10:20:28;4
mision9;TF_enter;2023-08-21 10:20:42;4
mision9;TF_task2;2023-08-21 10:20:47;4
mision9;TE_enter;2023-08-21 10:20:48;2
mision9;TE_task1;2023-08-21 10:20:53;2
mision9;TE_task3;2023-08-21 10:20:54;5
mision9;TF_task3;2023-08-21 10:20:54;5
mision9;TG_enter;2023-08-21 10:21:05;0
mision9;TG_task1;2023-08-21 10:21:10;0
mision9;TH_enter;2023-08-21 10:21:12;1
mision9;TH_task2;2023-08-21 10:21:17;1
mision9;TG_task3;2023-08-21 10:21:18;4
mision9;TH_task3;2023-08-21 10:21:18;4
mision9;TG_task4;2023-08-21 10:21:18;1
mision9;TH_task4;2023-08-21 10:21:18;1
